Date,Component,Concentration,Uncertainty,Uncertainty_Ratio
2001-06-26T04:00:00Z,EC,1.59,0.587,0.3691823899371069
2001-06-26T04:00:00Z,Mass,37.9,456,12.031662269129288
2001-06-26T05:00:00Z,Cd,2e-5,9.99e-5,4.995
2001-06-26T05:00:00Z,Cu,0.00301,7.27e-4,0.2415282392026578
2001-06-26T05:00:00Z,Fe,0.0297,0.02301,0.7747474747474747
2001-06-26T05:00:00Z,Mn,0.00238,2.97e-4,0.12478991596638656
2001-06-26T05:00:00Z,Ni,9e-5,1.5e-4,1.6666666666666665
2001-06-26T05:00:00Z,Pb,0.00511,5.43e-4,0.10626223091976517
2001-06-26T05:00:00Z,Se,0.00197,0.001161,0.5893401015228427
2001-06-26T05:00:00Z,Zn,0.0107,0.00315,0.294392523364486
2001-06-26T05:00:00Z,SO4,11.5,1.15,0.09999999999999999
2001-06-26T05:00:00Z,NO3,0.971,0.0984,0.10133882595262617
2001-06-26T05:00:00Z,OC,5.4,0.887,0.16425925925925924
2001-06-26T05:00:00Z,EC,0.85,0.617,0.7258823529411765
2001-06-26T05:00:00Z,Mass,30.5,366,12
2001-06-26T06:00:00Z,Cd,2e-5,9.99e-5,4.995
2001-06-26T06:00:00Z,Cu,5.35e-4,8.92e-4,1.6672897196261682
2001-06-26T06:00:00Z,Fe,0.00171,0.00117,0.6842105263157895
2001-06-26T06:00:00Z,Mn,1.7e-4,7.67e-5,0.45117647058823523
2001-06-26T06:00:00Z,Ni,9e-5,1.5e-4,1.6666666666666665
2001-06-26T06:00:00Z,Pb,7.2e-4,1.93e-4,0.26805555555555555
2001-06-26T06:00:00Z,Se,1e-5,5.01e-5,5.01
2001-06-26T06:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-26T06:00:00Z,SO4,12.5,1.25,0.1
2001-06-26T06:00:00Z,NO3,0.093,0.0106,0.11397849462365592
2001-06-26T06:00:00Z,OC,4.31,0.837,0.19419953596287703
2001-06-26T06:00:00Z,EC,0.25,0.417,1.668
2001-06-26T06:00:00Z,Mass,28.1,336,11.95729537366548
2001-06-26T07:00:00Z,Cd,7.5e-4,4.89e-4,0.6519999999999999
2001-06-26T07:00:00Z,Cu,0.00262,6.07e-4,0.2316793893129771
2001-06-26T07:00:00Z,Fe,0.0265,0.00594,0.22415094339622643
2001-06-26T07:00:00Z,Mn,0.00218,1.97e-4,0.09036697247706421
2001-06-26T07:00:00Z,Ni,3.7e-4,4.2e-4,1.1351351351351353
2001-06-26T07:00:00Z,Pb,0.0196,0.00121,0.06173469387755102
2001-06-26T07:00:00Z,Se,0.00119,8.31e-4,0.6983193277310924
2001-06-26T07:00:00Z,Zn,0.0108,0.00315,0.29166666666666663
2001-06-26T07:00:00Z,SO4,13,1.3,0.1
2001-06-26T07:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T07:00:00Z,OC,4.41,0.837,0.18979591836734694
2001-06-26T07:00:00Z,EC,0.25,0.417,1.668
2001-06-26T07:00:00Z,Mass,23.2,278.4,12
2001-06-26T08:00:00Z,Cd,2.6e-4,2.499e-4,0.9611538461538462
2001-06-26T08:00:00Z,Cu,0.00218,5.87e-4,0.26926605504587153
2001-06-26T08:00:00Z,Fe,0.0266,0.00534,0.20075187969924813
2001-06-26T08:00:00Z,Mn,0.00231,2.37e-4,0.10259740259740259
2001-06-26T08:00:00Z,Ni,2.2e-4,3.8e-4,1.7272727272727273
2001-06-26T08:00:00Z,Pb,0.0128,8.43e-4,0.065859375
2001-06-26T08:00:00Z,Se,0.00132,5.61e-4,0.425
2001-06-26T08:00:00Z,Zn,0.00807,0.00302,0.3742255266418835
2001-06-26T08:00:00Z,SO4,13.4,1.34,0.1
2001-06-26T08:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T08:00:00Z,OC,4.22,0.737,0.17464454976303317
2001-06-26T08:00:00Z,EC,0.25,0.417,1.668
2001-06-26T08:00:00Z,Mass,25.5,306,12
2001-06-26T09:00:00Z,Cd,9e-5,3.99e-4,4.433333333333333
2001-06-26T09:00:00Z,Cu,0.00205,6.17e-4,0.30097560975609755
2001-06-26T09:00:00Z,Fe,0.0273,0.0054,0.1978021978021978
2001-06-26T09:00:00Z,Mn,0.00207,1.87e-4,0.09033816425120773
2001-06-26T09:00:00Z,Ni,9e-5,1.5e-4,1.6666666666666665
2001-06-26T09:00:00Z,Pb,0.00937,6.53e-4,0.0696905016008538
2001-06-26T09:00:00Z,Se,0.00141,5.61e-4,0.3978723404255319
2001-06-26T09:00:00Z,Zn,0.00786,0.00301,0.3829516539440203
2001-06-26T09:00:00Z,SO4,14.7,1.47,0.1
2001-06-26T09:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T09:00:00Z,OC,4.09,0.827,0.20220048899755502
2001-06-26T09:00:00Z,EC,0.25,0.417,1.668
2001-06-26T09:00:00Z,Mass,26.9,324,12.04460966542751
2001-06-26T10:00:00Z,Cd,1.1e-4,5.49e-4,4.990909090909091
2001-06-26T10:00:00Z,Cu,0.00271,6.67e-4,0.24612546125461252
2001-06-26T10:00:00Z,Fe,0.0358,0.00762,0.21284916201117318
2001-06-26T10:00:00Z,Mn,0.00274,2.47e-4,0.09014598540145985
2001-06-26T10:00:00Z,Ni,5.7e-4,5e-4,0.8771929824561404
2001-06-26T10:00:00Z,Pb,0.0095,6.93e-4,0.07294736842105264
2001-06-26T10:00:00Z,Se,0.00175,9.21e-4,0.5262857142857144
2001-06-26T10:00:00Z,Zn,0.0255,0.00386,0.15137254901960787
2001-06-26T10:00:00Z,SO4,16.2,1.62,0.1
2001-06-26T10:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T10:00:00Z,OC,4.28,0.737,0.17219626168224297
2001-06-26T10:00:00Z,EC,0.25,0.417,1.668
2001-06-26T10:00:00Z,Mass,29.5,354,12
2001-06-26T11:00:00Z,Cd,2e-4,6.39e-4,3.195
2001-06-26T11:00:00Z,Cu,0.00266,5.77e-4,0.21691729323308273
2001-06-26T11:00:00Z,Fe,0.0424,0.00852,0.20094339622641508
2001-06-26T11:00:00Z,Mn,0.0031,2.47e-4,0.07967741935483871
2001-06-26T11:00:00Z,Ni,1.9e-4,5.4e-4,2.8421052631578947
2001-06-26T11:00:00Z,Pb,0.00711,6.13e-4,0.08621659634317863
2001-06-26T11:00:00Z,Se,0.00179,0.001071,0.5983240223463687
2001-06-26T11:00:00Z,Zn,0.0156,0.00336,0.2153846153846154
2001-06-26T11:00:00Z,SO4,16.9,1.7,0.10059171597633136
2001-06-26T11:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T11:00:00Z,OC,4.61,0.847,0.18373101952277657
2001-06-26T11:00:00Z,EC,0.25,0.417,1.668
2001-06-26T11:00:00Z,Mass,32.1,384,11.962616822429906
2001-06-26T12:00:00Z,Cd,1.9e-4,3.99e-4,2.0999999999999996
2001-06-26T12:00:00Z,Cu,0.00201,6.37e-4,0.3169154228855721
2001-06-26T12:00:00Z,Fe,0.0352,0.0075,0.2130681818181818
2001-06-26T12:00:00Z,Mn,0.00264,2.17e-4,0.0821969696969697
2001-06-26T12:00:00Z,Ni,1.8e-4,4.9e-4,2.722222222222222
2001-06-26T12:00:00Z,Pb,0.00496,4.73e-4,0.09536290322580646
2001-06-26T12:00:00Z,Se,0.00152,8.61e-4,0.5664473684210526
2001-06-26T12:00:00Z,Zn,0.0142,0.00328,0.23098591549295772
2001-06-26T12:00:00Z,SO4,15.6,1.56,0.1
2001-06-26T12:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T12:00:00Z,OC,4.28,0.737,0.17219626168224297
2001-06-26T12:00:00Z,EC,0.25,0.417,1.668
2001-06-26T12:00:00Z,Mass,29.4,354,12.040816326530614
2001-06-26T13:00:00Z,Cd,2e-5,9.99e-5,4.995
2001-06-26T13:00:00Z,Cu,0.00112,5.37e-4,0.4794642857142858
2001-06-26T13:00:00Z,Fe,0.0425,0.00837,0.19694117647058823
2001-06-26T13:00:00Z,Mn,0.00206,1.77e-4,0.08592233009708737
2001-06-26T13:00:00Z,Ni,9e-5,1.5e-4,1.6666666666666665
2001-06-26T13:00:00Z,Pb,0.00168,3.33e-4,0.1982142857142857
2001-06-26T13:00:00Z,Se,9.6e-4,6.51e-4,0.678125
2001-06-26T13:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-26T13:00:00Z,SO4,12.8,1.28,0.09999999999999999
2001-06-26T13:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T13:00:00Z,OC,4.04,0.817,0.2022277227722772
2001-06-26T13:00:00Z,EC,0.25,0.417,1.668
2001-06-26T13:00:00Z,Mass,26.2,315,12.022900763358779
2001-06-26T14:00:00Z,Cd,1.8e-4,3.99e-4,2.2166666666666663
2001-06-26T14:00:00Z,Cu,0.00165,6.17e-4,0.37393939393939396
2001-06-26T14:00:00Z,Fe,0.0263,0.0078,0.2965779467680608
2001-06-26T14:00:00Z,Mn,0.00234,1.97e-4,0.08418803418803418
2001-06-26T14:00:00Z,Ni,3.6e-4,5.9e-4,1.6388888888888888
2001-06-26T14:00:00Z,Pb,0.00192,4.23e-4,0.2203125
2001-06-26T14:00:00Z,Se,0.00102,8.61e-4,0.8441176470588234
2001-06-26T14:00:00Z,Zn,0.00741,0.00299,0.4035087719298246
2001-06-26T14:00:00Z,SO4,11.7,1.17,0.1
2001-06-26T14:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T14:00:00Z,OC,4.1,0.727,0.17731707317073173
2001-06-26T14:00:00Z,EC,0.25,0.417,1.668
2001-06-26T14:00:00Z,Mass,24.8,297.6,12
2001-06-26T15:00:00Z,Cd,2.1e-4,3.99e-4,1.9
2001-06-26T15:00:00Z,Cu,0.00618,7.57e-4,0.12249190938511327
2001-06-26T15:00:00Z,Fe,0.0218,0.00474,0.21743119266055047
2001-06-26T15:00:00Z,Mn,0.00234,2.07e-4,0.08846153846153845
2001-06-26T15:00:00Z,Ni,8.4e-4,6.3e-4,0.75
2001-06-26T15:00:00Z,Pb,0.00211,4.93e-4,0.23364928909952606
2001-06-26T15:00:00Z,Se,7.8e-4,0.001251,1.6038461538461537
2001-06-26T15:00:00Z,Zn,0.019,0.00354,0.1863157894736842
2001-06-26T15:00:00Z,SO4,10.6,1.06,0.1
2001-06-26T15:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T15:00:00Z,OC,4.37,0.837,0.19153318077803203
2001-06-26T15:00:00Z,EC,0.99,0.627,0.6333333333333333
2001-06-26T15:00:00Z,Mass,26.8,321,11.977611940298507
2001-06-26T16:00:00Z,Cd,2e-5,9.99e-5,4.995
2001-06-26T16:00:00Z,Cu,0.00478,0.00315,0.6589958158995816
2001-06-26T16:00:00Z,Fe,0.0269,0.0342,1.271375464684015
2001-06-26T16:00:00Z,Mn,0.00285,0.00107,0.37543859649122807
2001-06-26T16:00:00Z,Ni,0.00115,6.7e-4,0.582608695652174
2001-06-26T16:00:00Z,Pb,0.0017,4.73e-4,0.2782352941176471
2001-06-26T16:00:00Z,Se,8.7e-4,0.001101,1.2655172413793103
2001-06-26T16:00:00Z,Zn,0.00722,0.00307,0.425207756232687
2001-06-26T16:00:00Z,SO4,10.8,1.08,0.1
2001-06-26T16:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T16:00:00Z,OC,5.31,0.787,0.148210922787194
2001-06-26T16:00:00Z,EC,0.98,0.557,0.5683673469387756
2001-06-26T16:00:00Z,Mass,30.1,360,11.960132890365449
2001-06-26T17:00:00Z,Cd,2.7e-4,8.79e-4,3.2555555555555555
2001-06-26T17:00:00Z,Cu,0.00634,7.57e-4,0.11940063091482649
2001-06-26T17:00:00Z,Fe,0.0431,0.01161,0.26937354988399076
2001-06-26T17:00:00Z,Mn,0.00272,2.27e-4,0.08345588235294117
2001-06-26T17:00:00Z,Ni,0.00201,7.5e-4,0.373134328358209
2001-06-26T17:00:00Z,Pb,0.004,5.23e-4,0.13075
2001-06-26T17:00:00Z,Se,0.00135,0.001131,0.8377777777777777
2001-06-26T17:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-26T17:00:00Z,SO4,10.7,1.08,0.10093457943925235
2001-06-26T17:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T17:00:00Z,OC,6.28,0.937,0.14920382165605095
2001-06-26T17:00:00Z,EC,0.89,0.627,0.7044943820224719
2001-06-26T17:00:00Z,Mass,36.5,438,12
2001-06-26T18:00:00Z,Cd,8.6e-4,5.19e-4,0.6034883720930233
2001-06-26T18:00:00Z,Cu,0.00696,7.97e-4,0.11451149425287356
2001-06-26T18:00:00Z,Fe,0.0334,0.01344,0.40239520958083835
2001-06-26T18:00:00Z,Mn,0.00602,3.87e-4,0.06428571428571428
2001-06-26T18:00:00Z,Ni,0.00113,7.7e-4,0.6814159292035399
2001-06-26T18:00:00Z,Pb,0.00388,6.03e-4,0.15541237113402062
2001-06-26T18:00:00Z,Se,7.9e-4,0.001101,1.3936708860759492
2001-06-26T18:00:00Z,Zn,0.0102,0.0031,0.30392156862745096
2001-06-26T18:00:00Z,SO4,10.1,1.01,0.1
2001-06-26T18:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T18:00:00Z,OC,6.58,0.847,0.12872340425531914
2001-06-26T18:00:00Z,EC,1.17,0.567,0.4846153846153846
2001-06-26T18:00:00Z,Mass,34,408,12
2001-06-26T19:00:00Z,Cd,2.8e-4,4.89e-4,1.7464285714285714
2001-06-26T19:00:00Z,Cu,0.00757,8.27e-4,0.10924702774108322
2001-06-26T19:00:00Z,Fe,0.0249,0.006,0.24096385542168677
2001-06-26T19:00:00Z,Mn,0.00483,3.37e-4,0.06977225672877847
2001-06-26T19:00:00Z,Ni,8.3e-4,8.1e-4,0.9759036144578312
2001-06-26T19:00:00Z,Pb,0.00307,5.33e-4,0.17361563517915313
2001-06-26T19:00:00Z,Se,0.00131,0.001341,1.0236641221374045
2001-06-26T19:00:00Z,Zn,0.0106,0.00313,0.2952830188679245
2001-06-26T19:00:00Z,SO4,8.97,0.898,0.10011148272017836
2001-06-26T19:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T19:00:00Z,OC,6.1,0.927,0.1519672131147541
2001-06-26T19:00:00Z,EC,0.7,0.617,0.8814285714285715
2001-06-26T19:00:00Z,Mass,29.4,354,12.040816326530614
2001-06-26T20:00:00Z,Cd,2e-5,9.99e-5,4.995
2001-06-26T20:00:00Z,Cu,0.00217,5.97e-4,0.2751152073732719
2001-06-26T20:00:00Z,Fe,0.018,0.00477,0.265
2001-06-26T20:00:00Z,Mn,0.00171,2.17e-4,0.12690058479532162
2001-06-26T20:00:00Z,Ni,6.5e-4,8.5e-4,1.3076923076923077
2001-06-26T20:00:00Z,Pb,0.00268,5.33e-4,0.1988805970149254
2001-06-26T20:00:00Z,Se,0.00147,0.001491,1.0142857142857142
2001-06-26T20:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-26T20:00:00Z,SO4,7.51,0.752,0.10013315579227697
2001-06-26T20:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T20:00:00Z,OC,4.51,0.747,0.1656319290465632
2001-06-26T20:00:00Z,EC,0.71,0.547,0.7704225352112677
2001-06-26T20:00:00Z,Mass,27.8,333,11.97841726618705
2001-06-26T21:00:00Z,Cd,2e-4,5.49e-4,2.745
2001-06-26T21:00:00Z,Cu,0.00181,5.87e-4,0.32430939226519334
2001-06-26T21:00:00Z,Fe,0.0278,0.006,0.21582733812949642
2001-06-26T21:00:00Z,Mn,0.00183,2.27e-4,0.12404371584699453
2001-06-26T21:00:00Z,Ni,7.1e-4,9e-4,1.2676056338028168
2001-06-26T21:00:00Z,Pb,0.00294,5.73e-4,0.1948979591836735
2001-06-26T21:00:00Z,Se,0.00111,0.001431,1.2891891891891891
2001-06-26T21:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-26T21:00:00Z,SO4,6.63,0.664,0.10015082956259427
2001-06-26T21:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T21:00:00Z,OC,5.64,0.897,0.15904255319148938
2001-06-26T21:00:00Z,EC,0.74,0.617,0.8337837837837838
2001-06-26T21:00:00Z,Mass,28.5,342,12
2001-06-26T22:00:00Z,Cd,2.3e-4,8.19e-4,3.560869565217391
2001-06-26T22:00:00Z,Cu,0.00256,6.67e-4,0.26054687499999996
2001-06-26T22:00:00Z,Fe,0.0297,0.00789,0.26565656565656565
2001-06-26T22:00:00Z,Mn,0.00265,3.07e-4,0.11584905660377358
2001-06-26T22:00:00Z,Ni,0.00119,0.00125,1.050420168067227
2001-06-26T22:00:00Z,Pb,0.00381,7.33e-4,0.19238845144356956
2001-06-26T22:00:00Z,Se,0.00156,0.001791,1.1480769230769232
2001-06-26T22:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-26T22:00:00Z,SO4,5.53,0.554,0.10018083182640145
2001-06-26T22:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-26T22:00:00Z,OC,5.27,0.787,0.14933586337760912
2001-06-26T22:00:00Z,EC,0.55,0.537,0.9763636363636363
2001-06-26T22:00:00Z,Mass,22.3,267.6,12
2001-06-26T23:00:00Z,Cd,9e-5,3.09e-4,3.4333333333333327
2001-06-26T23:00:00Z,Cu,5.35e-4,8.92e-4,1.6672897196261682
2001-06-26T23:00:00Z,Fe,0.0122,0.00432,0.3540983606557377
2001-06-26T23:00:00Z,Mn,0.00104,1.37e-4,0.13173076923076923
2001-06-26T23:00:00Z,Ni,7.6e-4,4.5e-4,0.5921052631578947
2001-06-26T23:00:00Z,Pb,0.00135,3.33e-4,0.24666666666666667
2001-06-26T23:00:00Z,Se,5.7e-4,7.41e-4,1.3
2001-06-26T23:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-26T23:00:00Z,SO4,4.98,0.499,0.1002008032128514
2001-06-26T23:00:00Z,NO3,0.0486,0.0062,0.12757201646090535
2001-06-26T23:00:00Z,OC,5.3,0.887,0.16735849056603774
2001-06-26T23:00:00Z,EC,0.5,0.607,1.214
2001-06-26T23:00:00Z,Mass,25.4,306,12.047244094488189
2001-06-27T00:00:00Z,Cd,8e-4,6.99e-4,0.8737499999999999
2001-06-27T00:00:00Z,Cu,0.0505,0.00311,0.061584158415841576
2001-06-27T00:00:00Z,Fe,0.0521,0.02235,0.42898272552783107
2001-06-27T00:00:00Z,Mn,0.0142,8.37e-4,0.05894366197183098
2001-06-27T00:00:00Z,Ni,0.00106,0.00103,0.9716981132075473
2001-06-27T00:00:00Z,Pb,0.00624,8.93e-4,0.14310897435897438
2001-06-27T00:00:00Z,Se,6.5e-4,0.001521,2.3400000000000003
2001-06-27T00:00:00Z,Zn,0.0356,0.00466,0.13089887640449438
2001-06-27T00:00:00Z,SO4,2.88,11.5,3.993055555555556
2001-06-27T00:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-27T00:00:00Z,OC,3.79,0.797,0.21029023746701847
2001-06-27T00:00:00Z,EC,0.76,0.597,0.7855263157894736
2001-06-27T00:00:00Z,Mass,16.8,201.6,12
2001-06-27T01:00:00Z,Cd,7e-5,3.39e-4,4.842857142857143
2001-06-27T01:00:00Z,Cu,0.00121,5.47e-4,0.45206611570247934
2001-06-27T01:00:00Z,Fe,0.0187,0.00435,0.23262032085561493
2001-06-27T01:00:00Z,Mn,0.00127,1.57e-4,0.12362204724409448
2001-06-27T01:00:00Z,Ni,8.4e-4,5.8e-4,0.6904761904761905
2001-06-27T01:00:00Z,Pb,0.00158,3.83e-4,0.24240506329113923
2001-06-27T01:00:00Z,Se,9.4e-4,8.31e-4,0.8840425531914894
2001-06-27T01:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-27T01:00:00Z,SO4,4.56,0.457,0.10021929824561404
2001-06-27T01:00:00Z,NO3,1.19,0.12,0.10084033613445378
2001-06-27T01:00:00Z,OC,4.97,0.867,0.1744466800804829
2001-06-27T01:00:00Z,EC,0.53,0.607,1.1452830188679244
2001-06-27T01:00:00Z,Mass,26.8,321,11.977611940298507
2001-06-27T02:00:00Z,Cd,5.2e-4,6.99e-4,1.3442307692307693
2001-06-27T02:00:00Z,Cu,0.00254,6.27e-4,0.24685039370078737
2001-06-27T02:00:00Z,Fe,0.0249,0.00597,0.2397590361445783
2001-06-27T02:00:00Z,Mn,0.00295,2.47e-4,0.08372881355932203
2001-06-27T02:00:00Z,Ni,0.00103,8.4e-4,0.8155339805825242
2001-06-27T02:00:00Z,Pb,0.00539,6.13e-4,0.1137291280148423
2001-06-27T02:00:00Z,Se,0.00113,0.001491,1.3194690265486726
2001-06-27T02:00:00Z,Zn,0.00728,0.00298,0.40934065934065933
2001-06-27T02:00:00Z,SO4,2.88,11.5,3.993055555555556
2001-06-27T02:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-27T02:00:00Z,OC,3.25,13,4
2001-06-27T02:00:00Z,EC,0.584,2.16,3.698630136986302
2001-06-27T02:00:00Z,Mass,17.7,212.4,12
2001-06-27T03:00:00Z,Cd,2.5e-4,3.99e-4,1.5959999999999999
2001-06-27T03:00:00Z,Cu,0.00215,5.87e-4,0.2730232558139535
2001-06-27T03:00:00Z,Fe,0.0275,0.01056,0.384
2001-06-27T03:00:00Z,Mn,0.00294,2.37e-4,0.08061224489795918
2001-06-27T03:00:00Z,Ni,6.9e-4,6.5e-4,0.9420289855072463
2001-06-27T03:00:00Z,Pb,0.00443,5.03e-4,0.11354401805869074
2001-06-27T03:00:00Z,Se,6e-4,0.001041,1.7350000000000003
2001-06-27T03:00:00Z,Zn,0.00847,0.00302,0.3565525383707202
2001-06-27T03:00:00Z,SO4,2.88,11.5,3.993055555555556
2001-06-27T03:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-27T03:00:00Z,OC,3.25,13,4
2001-06-27T03:00:00Z,EC,0.584,2.16,3.698630136986302
2001-06-27T03:00:00Z,Mass,16.2,194.4,12
2001-06-27T04:00:00Z,Cd,3.2e-4,7.59e-4,2.3718749999999997
2001-06-27T04:00:00Z,Cu,0.00216,5.67e-4,0.2625
2001-06-27T04:00:00Z,Fe,0.0367,0.0072,0.19618528610354222
2001-06-27T04:00:00Z,Mn,0.00507,3.37e-4,0.06646942800788955
2001-06-27T04:00:00Z,Ni,8.1e-4,6.7e-4,0.8271604938271606
2001-06-27T04:00:00Z,Pb,0.00513,5.33e-4,0.10389863547758285
2001-06-27T04:00:00Z,Se,5.9e-4,0.001071,1.8152542372881353
2001-06-27T04:00:00Z,Zn,0.0103,0.00312,0.3029126213592233
2001-06-27T04:00:00Z,SO4,2.88,11.5,3.993055555555556
2001-06-27T04:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-27T04:00:00Z,OC,3.25,13,4
2001-06-27T04:00:00Z,EC,0.584,2.16,3.698630136986302
2001-06-27T04:00:00Z,Mass,20.3,243.6,12
2001-06-27T05:00:00Z,Cd,8e-5,4.59e-4,5.7375
2001-06-27T05:00:00Z,Cu,0.00192,5.67e-4,0.2953125
2001-06-27T05:00:00Z,Fe,0.0274,0.00813,0.29671532846715326
2001-06-27T05:00:00Z,Mn,0.00224,2.07e-4,0.09241071428571429
2001-06-27T05:00:00Z,Ni,6.3e-4,6.5e-4,1.0317460317460316
2001-06-27T05:00:00Z,Pb,0.0042,5.23e-4,0.12452380952380954
2001-06-27T05:00:00Z,Se,7.4e-4,9.51e-4,1.2851351351351352
2001-06-27T05:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-27T05:00:00Z,SO4,3.6,0.36,0.09999999999999999
2001-06-27T05:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-27T05:00:00Z,OC,3.25,13,4
2001-06-27T05:00:00Z,EC,0.584,2.16,3.698630136986302
2001-06-27T05:00:00Z,Mass,18.2,218.4,12
2001-06-27T06:00:00Z,Cd,1.7e-4,4.29e-4,2.523529411764706
2001-06-27T06:00:00Z,Cu,0.0014,5.37e-4,0.3835714285714286
2001-06-27T06:00:00Z,Fe,0.0179,0.00393,0.21955307262569834
2001-06-27T06:00:00Z,Mn,0.00209,1.87e-4,0.08947368421052632
2001-06-27T06:00:00Z,Ni,4.5e-4,4.9e-4,1.0888888888888888
2001-06-27T06:00:00Z,Pb,0.00366,4.43e-4,0.12103825136612022
2001-06-27T06:00:00Z,Se,5.5e-4,7.41e-4,1.3472727272727272
2001-06-27T06:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-27T06:00:00Z,SO4,4.87,0.487,0.09999999999999999
2001-06-27T06:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-27T06:00:00Z,OC,3.25,13,4
2001-06-27T06:00:00Z,EC,0.584,2.16,3.698630136986302
2001-06-27T06:00:00Z,Mass,16.6,199.2,11.999999999999998
2001-06-27T07:00:00Z,Cd,6.2e-4,5.19e-4,0.8370967741935484
2001-06-27T07:00:00Z,Cu,0.00282,5.87e-4,0.20815602836879432
2001-06-27T07:00:00Z,Fe,0.027,0.00579,0.21444444444444444
2001-06-27T07:00:00Z,Mn,0.00279,2.37e-4,0.08494623655913978
2001-06-27T07:00:00Z,Ni,7e-4,6.3e-4,0.9
2001-06-27T07:00:00Z,Pb,0.00562,5.43e-4,0.09661921708185053
2001-06-27T07:00:00Z,Se,0.00102,0.001041,1.0205882352941176
2001-06-27T07:00:00Z,Zn,0.0109,0.00313,0.2871559633027523
2001-06-27T07:00:00Z,SO4,2.88,11.5,3.993055555555556
2001-06-27T07:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-27T07:00:00Z,OC,3.25,13,4
2001-06-27T07:00:00Z,EC,0.584,2.16,3.698630136986302
2001-06-27T07:00:00Z,Mass,19.5,234,12
2001-06-27T09:00:00Z,Cd,1.4e-4,4.59e-4,3.278571428571429
2001-06-27T09:00:00Z,Cu,0.00168,5.67e-4,0.33749999999999997
2001-06-27T09:00:00Z,Fe,0.0259,0.00642,0.2478764478764479
2001-06-27T09:00:00Z,Mn,0.0018600000000000001,1.87e-4,0.10053763440860214
2001-06-27T09:00:00Z,Ni,5.9e-4,6.3e-4,1.0677966101694916
2001-06-27T09:00:00Z,Pb,0.00511,6.33e-4,0.1238747553816047
2001-06-27T09:00:00Z,Se,9.8e-4,8.91e-4,0.9091836734693878
2001-06-27T09:00:00Z,Zn,0.00358,0.00596,1.6648044692737431
2001-06-27T09:00:00Z,SO4,2.88,11.5,3.993055555555556
2001-06-27T09:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-27T09:00:00Z,OC,3.25,13,4
2001-06-27T09:00:00Z,EC,0.584,2.16,3.698630136986302
2001-06-27T09:00:00Z,Mass,19.9,238.8,12.000000000000002
2001-06-27T11:00:00Z,Cd,1.8e-4,4.89e-4,2.7166666666666663
2001-06-27T11:00:00Z,Cu,0.00175,5.57e-4,0.3182857142857143
2001-06-27T11:00:00Z,Fe,0.0308,0.00774,0.2512987012987013
2001-06-27T11:00:00Z,Mn,0.00211,2.57e-4,0.12180094786729859
2001-06-27T11:00:00Z,Ni,4.8e-4,6.8e-4,1.4166666666666667
2001-06-27T11:00:00Z,Pb,0.00395,4.83e-4,0.12227848101265822
2001-06-27T11:00:00Z,Se,0.0012,0.001371,1.1425
2001-06-27T11:00:00Z,Zn,0.00801,0.003,0.37453183520599254
2001-06-27T11:00:00Z,SO4,2.88,11.5,3.993055555555556
2001-06-27T11:00:00Z,NO3,1.31,5.31,4.0534351145038165
2001-06-27T11:00:00Z,OC,3.25,13,4
2001-06-27T11:00:00Z,EC,0.584,2.16,3.698630136986302
2001-06-27T11:00:00Z,Mass,21.7,260.4,12
