city,date,y,fitted,residual
St. Louis,2002-03-21,2.352327,2.385372963298409,-0.03304596329840913
St. Louis,2002-03-21,2.451005,2.395897982714244,0.05510701728575604
St. Louis,2002-03-22,2.266958,2.310781609696244,-0.043823609696244104
St. Louis,2002-03-22,1.969906,2.297645276641517,-0.327739276641517
St. Louis,2002-03-22,1.809927,2.2730417571096964,-0.4631147571096963
St. Louis,2002-03-22,1.821318,2.540523123669198,-0.7192051236691979
St. Louis,2002-03-22,2.533697,2.837533908992585,-0.30383690899258486
St. Louis,2002-03-22,2.150599,2.605563401005222,-0.4549644010052219
St. Louis,2002-03-22,2.549445,2.964177346618698,-0.4147323466186981
St. Louis,2002-03-22,2.303585,2.6133454893696686,-0.30976048936966855
St. Louis,2002-03-22,2.97553,3.0592643012828766,-0.0837343012828766
St. Louis,2002-03-22,3.030134,3.072300758364737,-0.0421667583647373
St. Louis,2002-03-22,3.230804,3.3399734538694537,-0.10916945386945365
St. Louis,2002-03-22,3.261935,3.12954309213822,0.13239190786177973
St. Louis,2002-03-22,3.182212,3.126945957336268,0.055266042663731814
St. Louis,2002-03-22,2.734368,3.306170787513206,-0.5718027875132061
St. Louis,2002-03-22,3.025291,3.160959386927152,-0.13566838692715205
St. Louis,2002-03-22,2.501436,2.738256178446726,-0.23682017844672607
St. Louis,2002-03-22,2.827314,3.336896990123333,-0.5095829901233331
St. Louis,2002-03-22,2.74084,3.071262381332227,-0.330422381332227
St. Louis,2002-03-22,3.058707,2.760845289489378,0.29786171051062227
St. Louis,2002-03-22,3.165475,2.652130950794584,0.513344049205416
St. Louis,2002-03-22,2.867899,2.7131309963754355,0.1547680036245646
St. Louis,2002-03-22,2.833213,2.6880444756056843,0.14516852439431613
St. Louis,2002-03-22,2.36462,2.630485803128465,-0.26586580312846475
St. Louis,2002-03-23,2.557227,2.8750432598440736,-0.31781625984407336
St. Louis,2002-03-23,2.476538,2.576800004901333,-0.10026200490133276
St. Louis,2002-03-23,2.501436,2.6203089115320823,-0.11887291153208228
